Feature ID	Taxon	Confidence						
60d4004ade3ac487c6da37195846fe06	d__Bacteria	p__Acidobacteriota	c__Blastocatellia	o__11-24	f__11-24	g__11-24	s__	0.9999197473198481
87745fc74550b857b38bf6ec31572b6a	d__Bacteria	p__GAL15	c__GAL15	o__GAL15	f__GAL15	g__GAL15	s__	0.9999988850406075
7b95c6dde2cfcd4bcb39a4f181ecb6d3	d__Bacteria	p__Acidobacteriota	c__Subgroup_25	o__Subgroup_25	f__Subgroup_25	g__Subgroup_25	s__	0.9999889904108666
3b10f362355ce957506b8a43e8e09fab	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Xanthomonadales	f__Xanthomonadaceae	0.9994251563384651		
d879912eaf7a817392b824d0601810a1	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Comamonadaceae	g__Hydrogenophaga	s__	0.7891650968252975
88b87520915425abb73f9822f5991c2f	d__Bacteria	p__Acidobacteriota	c__Vicinamibacteria	o__Vicinamibacterales	f__uncultured	g__uncultured	s__	0.9999067831033944
5ee186ec38dbf5f8b4eba588196d3e76	d__Bacteria	p__Planctomycetota	c__Planctomycetes	o__Gemmatales	f__Gemmataceae	g__uncultured	s__	0.980386914
d2701c6c1d355c5b11433ef560bef5c7	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Nitrosomonadaceae	g__MND1	s__	0.997491777
e27b2962f113efd4eb3234ccdc2efae1	d__Bacteria	p__Bacteroidota	c__Kapabacteria	o__Kapabacteriales	f__Kapabacteriales	g__Kapabacteriales	s__	0.9875124157901859
8d57514873f28b33f006b76a63752a9e	d__Bacteria	p__Actinobacteriota	c__Thermoleophilia	o__Gaiellales	f__uncultured	g__uncultured	s__	0.9668000527497307
9b2ec09c39bba3dcf33bc4e5d436955b	d__Bacteria	p__Planctomycetota	c__Planctomycetes	o__Pirellulales	f__Pirellulaceae	g__Pirellula	s__	0.9988214917552409
920ac5925cfc707cca09e0bac429b350	d__Bacteria	p__Acidobacteriota	c__Vicinamibacteria	o__Vicinamibacterales	f__Vicinamibacteraceae	g__Vicinamibacteraceae	s__	0.9878116794226599
672915700a6a573835217b3ed3e601b0	d__Bacteria	p__Acidobacteriota	c__Blastocatellia	o__11-24	f__11-24	g__11-24	s__	0.9999727458385487
2f2ceb7e6675c1ae549c80cddd0b81bf	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Nitrosomonadaceae	g__Ellin6067	s__	0.9999983117309382
04b0cce57f07d800b67651a18958ee38	d__Bacteria	p__Acidobacteriota	c__Thermoanaerobaculia	o__Thermoanaerobaculales	f__Thermoanaerobaculaceae	g__Subgroup_10	s__	0.9973967347535179
782c7f27e8a97111d45be089ced8f2d5	d__Bacteria	p__Methylomirabilota	c__Methylomirabilia	o__Rokubacteriales	f__WX65	g__WX65	s__	0.9999828323740292
de2a01f46f5ee420216443e4aadbbd5b	d__Bacteria	p__Planctomycetota	c__Planctomycetes	o__Gemmatales	f__Gemmataceae	g__uncultured	s__	0.9996882806601808
e0c701b2cdb03accdf91950dc5ed829b	d__Bacteria	p__Acidobacteriota	c__Acidobacteriae	o__Acidobacteriales	0.9995523906432375			
1189f0857ee9c74e794cc21141002e5d	d__Bacteria	p__Acidobacteriota	c__Vicinamibacteria	o__Subgroup_17	f__Subgroup_17	g__Subgroup_17	s__	0.9999953381114135
857783d8309378c3a971603cdcfbc83b	d__Bacteria	p__Acidobacteriota	c__Blastocatellia	o__Blastocatellales	f__Blastocatellaceae	0.9999807784269402		
9c2112b620f1e4cba4c0c7ec5bf44957	d__Bacteria	p__Acidobacteriota	c__Thermoanaerobaculia	o__Thermoanaerobaculales	f__Thermoanaerobaculaceae	g__Subgroup_10	s__	0.9912531043841524
900f6c9aa0b4f682bd2d215ed7aebfe4	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Xanthomonadales	f__Xanthomonadaceae	g__Lysobacter	s__	0.8884572980613066
73f79dbf1b3c79c24533db1e7e90cffb	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Pseudomonadaceae	g__Pseudomonas	s__	0.9994611587943362
a7b0421889f60d49d757ec099aedf1c2	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Comamonadaceae	0.9998264698602239		
e5fe57a9dfc9dd870d6b7b411a695ff6	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Methylophilaceae	g__Methylotenera	s__	0.9882218069879624
530843fd84949cbac0e9b7e63fd9c3ac	d__Bacteria	p__Acidobacteriota	c__Vicinamibacteria	o__Vicinamibacterales	f__Vicinamibacteraceae	g__Vicinamibacteraceae	s__	0.8767965385343248
69cc175ff7092494c4360a0b9d24468a	d__Bacteria	p__Acidobacteriota	c__Vicinamibacteria	o__Subgroup_17	f__Subgroup_17	g__Subgroup_17	s__	0.9999871337154008
5268a038f78c76bad880878cfbcfcd8c	d__Bacteria	p__Latescibacterota	c__Latescibacterota	o__Latescibacterota	f__Latescibacterota	g__Latescibacterota	s__	0.9984492339989273
210704ed452784baeae55cbf1ae87054	d__Bacteria	p__Planctomycetota	c__Planctomycetes	o__Gemmatales	f__Gemmataceae	g__uncultured	s__	0.921937185
ad9d6d2529c69f35a6689acc8ec958d0	d__Bacteria	p__Acidobacteriota	c__Vicinamibacteria	o__Vicinamibacterales	f__Vicinamibacteraceae	g__Vicinamibacteraceae	s__	0.7776635090482551
cda70d699983408b210e5fad5d0f05b1	d__Bacteria	p__Acidobacteriota	c__Acidobacteriae	o__Acidobacteriales	0.9999665842634956			
658d7eca9ddf7724686bf05150ef9129	d__Bacteria	p__Planctomycetota	c__Planctomycetes	o__Pirellulales	f__Pirellulaceae	g__Pirellula	s__	0.9974009098387503
7e03fc0376710841aea5c63ac8de6ae4	d__Bacteria	p__Actinobacteriota	c__Thermoleophilia	o__Gaiellales	f__Gaiellaceae	g__Gaiella	s__	0.9615425335151564
c03d47bed299d3eb8201cbdaf7054677	d__Bacteria	p__Actinobacteriota	c__Actinobacteria	o__Pseudonocardiales	f__Pseudonocardiaceae	g__Pseudonocardia	s__	0.9996673422025835
fe338bf3f0e7b6dce5755cb02e21cdd3	d__Bacteria	p__Actinobacteriota	c__Thermoleophilia	o__Gaiellales	f__Gaiellaceae	g__Gaiella	s__	0.9770506127744893
0b2f8cdd917a9fdcf4040ccb2729dad7	d__Bacteria	p__Acidobacteriota	c__Blastocatellia	o__11-24	f__11-24	g__11-24	s__	0.9629334513926611
e97b01f4dc9471fe1c8ba363201316b7	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__PLTA13	f__PLTA13	g__PLTA13	s__	0.9999955739011068
ed5c9c035561a0914f5cf0094cf1492a	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Nitrosomonadaceae	g__MND1	s__	0.9999669909645607
0278f684757b3c1b1fff1998f5cd4d30	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Rhizobiales_Incertae_Sedis	g__uncultured	s__	0.9927404408409277
4a6df9d01ebfca04c6d2dc1a3716b1a8	d__Bacteria	p__Acidobacteriota	c__Vicinamibacteria	o__Vicinamibacterales	f__Vicinamibacteraceae	g__Vicinamibacteraceae	s__	0.998464709
b69bd0d680ada2a82aeafc7115ef89c5	d__Bacteria	p__Acidobacteriota	c__Vicinamibacteria	o__Vicinamibacterales	f__Vicinamibacteraceae	g__Vicinamibacteraceae	s__	0.979199217
a7b1f373ed7273970600e6e14864dd04	d__Bacteria	p__Acidobacteriota	c__Vicinamibacteria	o__Vicinamibacterales	f__Vicinamibacteraceae	g__Vicinamibacteraceae	s__	0.9837318748379454
d050d04110d392cf2a490f5d2251bffb	d__Bacteria	p__Planctomycetota	c__Planctomycetes	o__Gemmatales	f__Gemmataceae	g__uncultured	s__	0.9459499810723522
59f4f2d7ad71ca00dfbe5e0e2a0e84be	d__Bacteria	p__Nitrospirota	c__Nitrospiria	o__Nitrospirales	f__Nitrospiraceae	g__Nitrospira	s__	0.9999998402931979
80f22ae66d93abe02a2410ba8162abb5	d__Bacteria	p__Latescibacterota	c__Latescibacterota	o__Latescibacterota	f__Latescibacterota	g__Latescibacterota	s__	0.9993620166169624
cd6d2b81226dff5c6b6a56f6f65fc5de	d__Bacteria	p__Acidobacteriota	c__Vicinamibacteria	o__Vicinamibacterales	f__uncultured	g__uncultured	s__	0.9994169626975283
85ca95441e312234da82fe8ce5010358	d__Bacteria	p__Planctomycetota	c__Planctomycetes	o__Pirellulales	f__Pirellulaceae	g__Pirellula	s__	0.9980711174624525
a0fa130ccc26e04e6f7a9f130e020ad0	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Rhizobiaceae	0.9980609813844382		
bc90ab0c3be5154183d72becb47ec38f	d__Bacteria	p__Acidobacteriota	c__Vicinamibacteria	o__Vicinamibacterales	f__uncultured	g__uncultured	s__	0.9958588673036964
2ce29c127a7f1ff86c5b7130b8200dee	d__Bacteria	p__Gemmatimonadota	c__Gemmatimonadetes	o__Gemmatimonadales	f__Gemmatimonadaceae	g__uncultured	s__	0.9820491497967706
c769b850b137b2de12569fb66ae8d676	d__Bacteria	p__Planctomycetota	c__Planctomycetes	o__Gemmatales	f__Gemmataceae	g__uncultured	s__	0.9991965691081426
fcb48dbd76d3dad3b70d97471c0419a7	d__Bacteria	p__Planctomycetota	c__Planctomycetes	o__Pirellulales	f__Pirellulaceae	g__Pir4_lineage	s__	0.9955343690544021
b956a6283aa4f590d72403b9f231d4c5	d__Bacteria	p__Planctomycetota	c__Planctomycetes	o__Gemmatales	f__Gemmataceae	g__uncultured	s__	0.9862995666340235
8eea04880cb04aa796d3716e9ab54b7b	d__Bacteria	p__Acidobacteriota	c__Vicinamibacteria	o__Vicinamibacterales	f__Vicinamibacteraceae	g__uncultured	s__	0.9560986939733979
796be74284646a2796e3a19035215e30	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__SC-I-84	g__SC-I-84	s__	0.9979952350400472
1b6e697c17cacba4b7d66dd48a5edf41	d__Archaea	p__Crenarchaeota	c__Nitrososphaeria	o__Nitrososphaerales	f__Nitrososphaeraceae	g__Nitrososphaeraceae	s__	0.999940684
83a380f7b2f9ab88ae3959a0f99a4f45	d__Bacteria	p__Actinobacteriota	c__MB-A2-108	o__MB-A2-108	f__MB-A2-108	g__MB-A2-108	s__	0.9991189679200821
206064331fc706b2d47df05f77d8d3ee	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Xanthobacteraceae	g__uncultured	s__	0.8488516520316114
e1e20f408c7d8e7c1e452c17ce59539f	d__Bacteria	p__Methylomirabilota	c__Methylomirabilia	o__Rokubacteriales	f__Rokubacteriales	g__Rokubacteriales	s__	0.999999953
d3eca56f4531a3f43be0a8d123ded558	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Comamonadaceae	0.9999912744051932		
7d3917afcd613f9abb804767ec35c28c	d__Bacteria	p__Planctomycetota	c__Planctomycetes	o__Gemmatales	f__Gemmataceae	g__uncultured	s__	0.7823146696631441
299f8ee3ad6346c099dd4e64e1db55c8	d__Bacteria	p__Acidobacteriota	c__Vicinamibacteria	o__Vicinamibacterales	f__uncultured	g__uncultured	s__	0.7926557269173456
d898c4fe9d973040b05278912c9ae075	d__Bacteria	p__Acidobacteriota	c__Vicinamibacteria	o__Subgroup_17	f__Subgroup_17	g__Subgroup_17	s__	0.9999984824280692
828f0a9f853de41a9dcab408736dc9e4	d__Bacteria	p__Acidobacteriota	c__Acidobacteriae	0.9996450180066982				
0a1f72f306de3355c7010168d8fc4c92	d__Bacteria	p__Actinobacteriota	c__Thermoleophilia	o__Gaiellales	f__Gaiellaceae	g__Gaiella	s__	0.979877184
c40a2329664832c55d962f84d4d65953	d__Bacteria	p__Planctomycetota	c__Planctomycetes	o__Gemmatales	f__Gemmataceae	0.99914527		
e6c19e3936d358f81bdfd6bae03f4953	d__Bacteria	p__Planctomycetota	0.9962820914823032					
0f7957cd58120feea8f61e01fed20ae2	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__PLTA13	f__PLTA13	g__PLTA13	s__	0.9999918789380684
55847196783e5d1fdb2942be83b8eca4	d__Bacteria	p__Planctomycetota	c__Planctomycetes	o__Pirellulales	f__Pirellulaceae	g__Pir4_lineage	s__	0.9174834266743258
c6cf0fce52bc8dca0068105309c8ae1e	d__Bacteria	p__Planctomycetota	c__Planctomycetes	o__Isosphaerales	f__Isosphaeraceae	g__Aquisphaera	s__	0.9414125014266229
3dac847e4668b437de9ba80fc6da1f2d	d__Bacteria	p__Planctomycetota	c__Planctomycetes	o__Pirellulales	f__Pirellulaceae	g__Pirellula	s__	0.9996496390975824
0067931c3b1fc76d9b6f98f7a74d51ad	d__Bacteria	p__Firmicutes	c__Bacilli	o__Paenibacillales	f__Paenibacillaceae	g__Cohnella	s__	0.9999903691040334
1be66cbbaaac355b28ce070bf079c7f9	d__Bacteria	p__Planctomycetota	c__OM190	o__OM190	f__OM190	g__OM190	s__	0.9938348701407914
15c7f175504a3eecdcb70a1734488ae3	d__Bacteria	p__Actinobacteriota	c__Thermoleophilia	o__Gaiellales	f__Gaiellaceae	g__Gaiella	s__	0.9808998737621417
ca02418c562759a6f00b220dc346bf33	d__Bacteria	p__Chloroflexi	c__Anaerolineae	0.987165564				
31b72ec1f96a023dbc5d0466ce7c6aa5	d__Bacteria	p__Actinobacteriota	c__Acidimicrobiia	o__Actinomarinales	f__uncultured	g__uncultured	s__	0.8985052605467595
34273b5f1ee9f506f0cabacbf7196af4	d__Bacteria	p__Planctomycetota	0.9849043614343304					
ae1dcf84eb14dbe5e25b8aeecb9c47c1	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Chitinophagales	f__Chitinophagaceae	g__Terrimonas	s__	0.7173712031893322
f630e6dbf7f0632b44c9fcf209988b91	d__Bacteria	p__Planctomycetota	c__Planctomycetes	o__Gemmatales	f__Gemmataceae	g__uncultured	s__	0.9893249836026479
e0765dde8975d70afa8a0bc1529eba85	d__Bacteria	p__Chloroflexi	c__KD4-96	o__KD4-96	f__KD4-96	g__KD4-96	s__	0.9996731277464646
be73631bd7784044319ffecb3abcbb0b	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__TRA3-20	g__TRA3-20	s__	0.9967467955731244
173c1e36c572208111845c5a9992cc90	d__Bacteria	p__Planctomycetota	c__Planctomycetes	o__Gemmatales	f__Gemmataceae	g__uncultured	s__	0.973000508
67d6e7d0f6d6011a74593cfa7515010d	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Chitinophagales	f__Chitinophagaceae	g__Terrimonas	s__	0.8828870963813342
f537c8bbce70e9987378042249782197	d__Bacteria	p__Planctomycetota	c__Planctomycetes	o__Gemmatales	f__Gemmataceae	0.999791705		
f51cff539634883e5ae40a7dade33d7f	d__Bacteria	p__Nitrospirota	c__Nitrospiria	o__Nitrospirales	f__Nitrospiraceae	g__Nitrospira	s__	0.9999998412663571
fb221fa1a69e2335738784b89274a0cd	d__Bacteria	p__Planctomycetota	c__Planctomycetes	o__Gemmatales	f__Gemmataceae	g__uncultured	s__	0.9880083909424714
df8d21d1df36bfb8f9b179b97faa29ac	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Rhizobiales_Incertae_Sedis	g__Nordella	s__	0.9999822635145469
279fa4e41744bfa1fd30dd5ac90f79d9	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Gammaproteobacteria_Incertae_Sedis	f__Unknown_Family	g__Acidibacter	s__	0.998836075
292d16f400ee6647504aa54935277466	d__Bacteria	p__Acidobacteriota	c__Vicinamibacteria	o__Subgroup_17	f__Subgroup_17	g__Subgroup_17	s__	0.99999407
73f057e1ebc2563abadf2c9307b444bf	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Nitrosomonadaceae	g__mle1-7	s__	0.9962180977324782
d7a062a6d98924a07afb54e9ef638cd1	d__Bacteria	p__Planctomycetota	c__Planctomycetes	o__Gemmatales	f__Gemmataceae	g__uncultured	s__	0.9438257408631878
f7adccd18bdfd4884d97184f95baf6b4	d__Bacteria	p__Acidobacteriota	c__Vicinamibacteria	o__Vicinamibacterales	f__uncultured	g__uncultured	s__	0.9843731041613344
0376dfc4937cd6d12b0622f744cfeb22	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Xanthomonadales	f__Rhodanobacteraceae	g__uncultured	s__	0.8978039578097341
dd6122d2cf65ac927f950d2d3e70aaa5	d__Bacteria	p__Patescibacteria	c__Berkelbacteria	o__Berkelbacteria	f__Berkelbacteria	g__Berkelbacteria	s__	0.9279131022536939
ec049dfef876194858913b5c49cc0daa	d__Bacteria	p__Planctomycetota	c__Planctomycetes	o__Gemmatales	f__Gemmataceae	g__uncultured	s__	0.9951198756249353
6b183f4b5fce4bc5fabc51d01a807dd4	d__Bacteria	p__Acidobacteriota	c__Thermoanaerobaculia	o__Thermoanaerobaculales	f__Thermoanaerobaculaceae	g__Subgroup_10	s__	0.9863120440125902
61c69b10d8600367b16ee3c748d557f0	d__Bacteria	p__Acidobacteriota	c__Vicinamibacteria	o__Vicinamibacterales	f__uncultured	g__uncultured	s__	0.9999716477517423
db14a061961cbb9741d77cacf419802f	d__Bacteria	p__Acidobacteriota	c__Vicinamibacteria	o__Subgroup_17	f__Subgroup_17	g__Subgroup_17	s__	0.9999956038210768
cd11cc2e61320ed3664fd85c632bfd5a	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Beijerinckiaceae	g__Bosea	s__	0.999768752
64e183d3c2a87527f2416d964bc43a46	d__Bacteria	p__Armatimonadota	c__uncultured	o__uncultured	f__uncultured	g__uncultured	s__	0.9913821931793265
c0561f5cfd22f55cc1d15cd0c5c6a816	d__Bacteria	p__Planctomycetota	c__Planctomycetes	o__Gemmatales	f__Gemmataceae	g__uncultured	s__	0.9869368383927706
3fd0726279fb670feb3171ae8c68f46d	d__Bacteria	p__Chloroflexi	c__Anaerolineae	o__Anaerolineales	f__Anaerolineaceae	g__UTCFX1	s__	0.9999920863612809
49e0c268c3f59c309ad19c69acf1868a	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodobacterales	f__Rhodobacteraceae	g__Amaricoccus	s__	0.9948056361328591
35acd07a9170cb96c1cde33b8ed7efad	d__Bacteria	p__Actinobacteriota	c__Thermoleophilia	o__Gaiellales	f__Gaiellaceae	g__Gaiella	s__	0.9698514562451512
5f7d0c35eebf01d1eb27bd09f323f0de	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Xanthomonadales	f__Rhodanobacteraceae	g__Ahniella	s__	0.8715678224568585
1abf2d7ab97957644d8976656e2fe850	d__Bacteria	p__Gemmatimonadota	c__Gemmatimonadetes	o__Gemmatimonadales	f__Gemmatimonadaceae	g__uncultured	s__	0.988358811
9498871829c2ad0b025923b0af37ebf5	d__Bacteria	p__Planctomycetota	c__Planctomycetes	o__Gemmatales	f__Gemmataceae	g__uncultured	s__	0.9212360217786186
6aef34135a973ddac9abb5d49ca4407e	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__TRA3-20	g__TRA3-20	s__	0.9954340945105357
6ec753d8b4c7e53ddc126d5c201dede5	d__Bacteria	p__Acidobacteriota	c__Blastocatellia	o__11-24	f__11-24	g__11-24	s__	0.9512559622273867
f936eacdc18d28d6e3cd12ee3597c428	d__Bacteria	p__Planctomycetota	c__Planctomycetes	o__Gemmatales	f__Gemmataceae	g__uncultured	s__	0.9783627870945155
934def61d8903d5e8b858efba4228aee	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__PLTA13	f__PLTA13	g__PLTA13	s__	0.9999111769321993
63c8b1e98c8d86a88e346937ffde1ff5	d__Bacteria	p__Planctomycetota	c__Planctomycetes	o__Pirellulales	f__Pirellulaceae	g__Pir4_lineage	s__	0.997670071
f37d7422c4b207b6e890668db40e1e94	d__Bacteria	p__Acidobacteriota	c__Vicinamibacteria	o__Vicinamibacterales	0.9999757923957895			
60e2d968f9e93260c7709be77a4ab6a6	d__Bacteria	p__Armatimonadota	c__uncultured	o__uncultured	f__uncultured	g__uncultured	s__	0.967644923
1b9ae4c61b4aebfdd186a506ff2ff4db	d__Bacteria	p__Planctomycetota	c__Planctomycetes	o__Pirellulales	f__Pirellulaceae	g__uncultured	s__	0.9717081218314251
c50dfbd47d6a55ffcbf5c2887d7c3064	d__Bacteria	p__Myxococcota	c__bacteriap25	o__bacteriap25	f__bacteriap25	g__bacteriap25	s__	0.892241349
a8958702efc6127f115a3439a3aa6063	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Steroidobacterales	f__Steroidobacteraceae	g__uncultured	s__	0.9987220177019378
32a9ae416a63b249acfcb3ccdee5d018	d__Bacteria	p__Chloroflexi	c__P2-11E	o__P2-11E	f__P2-11E	g__P2-11E	s__	0.9999999980761062
0c5683c0c2b4280a6b72c2998e21b051	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Sphingomonadales	f__Sphingomonadaceae	g__Sphingomonas	s__	0.9589493848946241
b84db025b1d97eb411e06f420d92ad58	d__Bacteria	p__Planctomycetota	c__Planctomycetes	o__Gemmatales	f__Gemmataceae	g__uncultured	s__	0.8636191585508616
b827499a0c9367405d60e9fab0cfcf1c	d__Bacteria	p__Planctomycetota	c__Planctomycetes	o__Pirellulales	f__Pirellulaceae	g__Pirellula	s__	0.9903637365557247
76e06af564a6dd4128f0a63021a1b6bd	d__Bacteria	p__Acidobacteriota	c__Vicinamibacteria	o__Vicinamibacterales	f__Vicinamibacteraceae	0.9948356672489282		
0e0de2b10d48ae28dc0618438931e01f	d__Bacteria	p__Planctomycetota	c__Planctomycetes	o__Planctomycetales	f__uncultured	g__uncultured	s__	0.9791181676494239
952102ebf416e462bc229eee6fbacf2b	d__Bacteria	p__Acidobacteriota	c__Subgroup_22	o__Subgroup_22	f__Subgroup_22	g__Subgroup_22	s__	0.9995271436399803
b8b65def3460040d971ad596e1ac7c12	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Xanthomonadales	f__Xanthomonadaceae	g__Arenimonas	s__	0.999914907
00d0913ef7fbd876ddd4a7916cc74a35	d__Bacteria	p__Planctomycetota	c__Planctomycetes	o__Gemmatales	f__Gemmataceae	g__uncultured	s__	0.9995096602368596
a364b13bfde0f448779bfbc3d1c6a283	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Hyphomicrobiaceae	g__uncultured	s__	0.8429642027476009
515728253fe0ea381e8c4de538164e07	d__Bacteria	p__Actinobacteriota	c__Thermoleophilia	o__Gaiellales	f__Gaiellaceae	g__Gaiella	s__	0.9643052802331795
8012ff3fe710554c7784e53d393f30b1	d__Bacteria	p__Acidobacteriota	c__Blastocatellia	o__11-24	f__11-24	g__11-24	s__	0.999981772
b51583b1de4e112dedf04d8479145fdb	d__Bacteria	p__NB1-j	c__NB1-j	o__NB1-j	f__NB1-j	g__NB1-j	s__	0.9947893642456785
10cfc8aa931a1ab5904e013affd5cc7d	d__Bacteria	p__Nitrospirota	c__Nitrospiria	o__Nitrospirales	f__Nitrospiraceae	g__Nitrospira	s__	0.9999996939503901
bf4ca2cfa92593c3473cdb9c01051ae4	d__Bacteria	p__Acidobacteriota	c__Vicinamibacteria	o__Vicinamibacterales	f__Vicinamibacteraceae	g__Vicinamibacteraceae	s__	0.9984731431356196
f44087a1d7e551f9abd17712ae7fa840	d__Bacteria	p__Acidobacteriota	c__Vicinamibacteria	o__Vicinamibacterales	f__Vicinamibacteraceae	g__Vicinamibacteraceae	s__	0.9937126521129668
74e82f94f57406dd205f2198322e52b3	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Steroidobacterales	f__Steroidobacteraceae	0.9999554422039032		
30adcd5d27a171119a4e9726ac9a806a	d__Bacteria	p__Acidobacteriota	c__Vicinamibacteria	o__Vicinamibacterales	f__Vicinamibacteraceae	g__Vicinamibacteraceae	s__	0.9730244070326162
427201651603eef9fedffaf46d75eab5	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Gammaproteobacteria_Incertae_Sedis	f__Unknown_Family	g__uncultured	s__	0.9997488239602149
0d3358d9a67ddc8c060af5c8ba27730b	d__Bacteria	p__Planctomycetota	c__Planctomycetes	o__Gemmatales	f__Gemmataceae	g__uncultured	s__	0.9119108873391678
6b7f2836eb4bd5ee462da5b7039d5e4c	d__Bacteria	p__Planctomycetota	c__Planctomycetes	o__Gemmatales	f__Gemmataceae	g__uncultured	s__	0.9983445904587483
695064d2dba096f11bd01a1a16c911ac	d__Bacteria	p__Actinobacteriota	c__Thermoleophilia	o__Gaiellales	f__uncultured	g__uncultured	s__	0.9595635108382066
19e8207c646ed99dc28754cd2b0bf641	d__Bacteria	p__Acidobacteriota	c__Blastocatellia	o__DS-100	f__DS-100	g__DS-100	s__	0.9999910262113102
f2fcfccf9e4f2b10184d09fba20e4a18	d__Bacteria	p__Planctomycetota	c__Planctomycetes	o__Gemmatales	f__Gemmataceae	g__uncultured	s__	0.9098348881112855
9b1025beebfeca470e711cdd6cdd977d	d__Bacteria	p__Chloroflexi	c__Anaerolineae	0.9503595499508377				
23720eee1e5cf0173c766179b6fea2ed	d__Bacteria	p__Acidobacteriota	c__Subgroup_22	o__Subgroup_22	f__Subgroup_22	g__Subgroup_22	s__	0.9990209388551088
5a62af527ec1895042448f84ed138ec9	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Comamonadaceae	0.9999795548105146		
5896d2e0c15606512d1e8efd79e073d9	d__Bacteria	p__NB1-j	c__NB1-j	o__NB1-j	f__NB1-j	g__NB1-j	s__	0.9991478765248929
dd649213a5a300d5c55da1b5f23e67f2	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Hyphomicrobiaceae	g__Pedomicrobium	s__	0.9965201261892772
dfc0dadbacf3939a65b261be35e6dcb3	d__Bacteria	p__Planctomycetota	c__Planctomycetes	o__Pirellulales	f__Pirellulaceae	g__uncultured	s__	0.9639101267255923
